salary,location,remaining_term,age,interest_rate,marital_status,is_employed,loan_status
8.020132130183246,11,58,41,0.2,2,1,1
7.778534279869034,16,51,43,0.21,2,1,1
7.865937791016871,2,50,45,0.21,2,1,1
8.430191744255014,1,62,40,0.2,3,1,1
7.766694576786745,15,38,40,0.21,2,1,1
7.594700971546295,6,35,48,0.2,3,0,1
7.979794275795725,16,67,47,0.22,2,1,1
8.07923666860066,6,59,43,0.22,2,1,1
7.74018195687385,2,56,45,0.22,2,0,1
8.025471552738702,1,58,46,0.26,1,1,1
7.6876603812469915,2,40,46,0.22,2,1,1
8.218112667415312,15,49,34,0.23,1,1,1
7.624026042843268,21,48,49,0.21,3,1,1
7.88824638549742,21,45,39,0.24,1,1,0
7.997073299841318,22,63,43,0.22,1,1,1
7.652802058748064,21,45,45,0.21,2,1,1
7.766286085127937,2,42,45,0.19,3,1,1
8.019955281628869,6,53,40,0.21,1,1,1
8.112600212740523,2,58,49,0.23,2,1,1
8.299016174573401,1,66,45,0.24,2,1,1
7.93627939837399,3,53,46,0.2,2,1,1
7.902561304491651,1,46,44,0.25,1,1,1
8.100437547710289,8,63,45,0.24,1,1,1
8.009402967040014,16,66,53,0.22,3,1,1
7.908009622239268,24,44,47,0.22,2,1,1
7.604426835080388,9,35,43,0.21,2,1,1
7.924362872365041,1,44,42,0.22,2,1,1
8.054385752590882,16,63,52,0.21,3,1,1
7.91533812998022,21,63,38,0.19,1,1,1
7.742810486910833,9,53,49,0.22,2,1,1
7.955752682590008,9,58,41,0.2,2,1,0
7.8283797577667,4,55,44,0.22,1,1,1
7.734334999871745,14,47,35,0.21,1,1,1
7.569681644740928,13,49,42,0.23,1,1,0
7.915321266014954,17,51,48,0.2,3,1,1
8.378373733813673,19,83,40,0.23,1,1,1
7.599841029169148,18,35,40,0.22,1,1,1
8.231901103798645,2,54,38,0.21,2,1,1
7.810027659510277,2,56,53,0.2,3,0,1
7.815876706331925,16,46,36,0.21,1,1,1
7.791280105182697,3,41,49,0.22,3,1,1
8.02341642538092,19,55,49,0.19,3,1,0
7.955622957407603,6,48,49,0.19,3,1,1
8.200282866635447,9,67,44,0.21,2,0,0
7.863606607846778,8,45,41,0.2,1,1,1
7.87226023435738,11,48,43,0.21,2,1,1
7.985859663820438,15,48,44,0.21,2,1,1
8.158329619336735,16,55,47,0.22,2,1,0
7.8661891363979075,2,51,40,0.21,1,1,1
8.383087906425676,8,62,38,0.18,2,1,1
7.967455958754237,4,47,44,0.23,2,1,0
7.527728799098148,5,31,50,0.21,2,1,1
7.802053024890199,5,49,44,0.18,2,1,1
8.036994797547704,3,57,46,0.22,2,1,1
7.679090823967786,6,37,41,0.22,1,1,1
7.828762779627117,17,48,47,0.19,3,1,1
8.025674157338905,2,49,48,0.21,2,1,0
7.711829433308224,15,50,33,0.2,1,1,1
7.852215497864553,3,48,51,0.2,3,0,1
8.002204139256003,3,52,41,0.25,1,1,1
7.985476791826608,4,59,36,0.22,1,1,1
8.211672663638584,18,56,44,0.23,2,1,1
7.77269338224308,2,43,49,0.21,2,1,1
7.682963074241952,17,40,42,0.19,3,1,0
8.181896774999423,2,61,41,0.22,1,1,1
7.656464453076149,1,37,42,0.23,1,1,1
8.586860710990555,18,68,36,0.24,1,1,1
8.16029348710431,15,63,35,0.22,1,1,1
8.207574287864047,17,73,40,0.2,2,1,1
8.021686526382627,15,65,39,0.2,1,1,1
7.778866000022023,7,48,42,0.18,2,1,0
7.820251515096359,13,47,35,0.23,1,0,0
8.016170499079227,17,57,53,0.21,3,1,1
8.1489005751459,9,72,50,0.21,3,1,1
8.144719155391792,1,56,44,0.2,2,1,1
7.9113967321268,2,52,41,0.18,3,1,1
7.6879239791321075,21,61,46,0.2,2,1,0
7.852010084153218,2,57,53,0.2,3,0,1
7.916925901604104,17,49,38,0.21,1,1,0
7.957120053918538,6,62,36,0.21,1,1,1
7.901422086645539,16,52,45,0.21,2,1,1
7.55329520722695,22,32,51,0.23,2,1,1
7.874490457964601,16,53,43,0.2,2,1,1
8.097276939622708,8,59,38,0.21,1,1,0
7.681850934506399,14,36,44,0.23,1,1,1
7.68978678196611,9,47,40,0.22,1,1,1
7.733396403090781,24,40,42,0.24,2,1,1
8.041772958801062,21,64,42,0.22,1,1,1
8.05021731407489,15,46,38,0.2,2,1,0
7.950289071847618,16,53,47,0.21,2,1,0
7.527441235767164,13,39,50,0.21,2,1,1
7.890504365709679,6,41,38,0.2,2,1,1
7.770779401067374,8,40,45,0.24,1,1,1
8.125481513429357,24,49,39,0.22,2,1,1
7.878684981291524,1,53,51,0.22,3,1,1
7.938242428849653,21,47,46,0.18,3,1,0
7.941406870922491,17,58,46,0.21,2,1,1
8.075454401196238,5,67,42,0.19,2,1,0
7.848975390895057,6,44,41,0.22,1,1,1
7.636621198360757,9,40,48,0.21,2,1,1
7.89682526404811,9,52,42,0.21,2,1,1
7.929760112450134,6,47,42,0.2,2,1,1
8.107755632180645,24,57,41,0.21,1,1,1
7.567775129100757,8,35,50,0.2,3,1,1
7.83822840277573,16,56,53,0.19,3,1,1
8.301503672080592,15,58,39,0.23,1,1,1
7.771319457266652,3,42,48,0.2,3,1,1
7.931137567551709,14,68,47,0.2,3,1,1
7.811628635676828,5,44,41,0.23,1,1,0
7.67129789678632,18,43,42,0.21,1,0,1
7.708374845497208,16,37,50,0.24,2,1,1
8.113922312876166,2,62,41,0.22,2,1,1
8.01997471619175,6,72,44,0.22,2,1,1
7.800970120087276,4,62,46,0.22,2,1,1
8.41454550376962,18,71,43,0.21,2,1,1
8.132722312349804,17,55,37,0.19,2,1,1
7.852521743778165,8,61,48,0.22,2,1,1
8.332401490704065,15,64,40,0.23,2,1,0
7.863755483468099,16,60,46,0.2,3,1,1
7.869176979620591,19,54,43,0.17,3,1,1
8.05144859254557,16,57,43,0.22,1,1,1
8.039392607153918,9,65,50,0.2,3,1,1
8.011796431602548,17,57,41,0.23,1,1,1
7.773122785119386,6,41,41,0.23,1,1,1
7.789198211885333,11,47,47,0.24,2,1,1
7.98586196307389,19,50,39,0.2,1,1,0
7.816819218296726,11,46,44,0.21,2,1,1
7.859788587841693,16,48,36,0.22,1,1,1
7.770987247682789,6,44,48,0.21,2,0,1
8.044633995979444,1,54,49,0.21,2,1,1
7.693389247793632,4,35,44,0.24,1,1,0
7.607593193948274,17,34,48,0.2,2,1,1
7.7338748089721445,16,38,48,0.22,2,1,1
7.781623024927141,1,43,47,0.21,2,1,1
7.976324769295784,8,66,41,0.21,1,1,1
7.788881405809825,21,53,39,0.2,2,1,1
7.814693624232696,1,41,44,0.19,3,1,1
7.789326233822287,16,57,41,0.21,2,1,1
7.852061265444851,16,48,49,0.21,2,1,1
7.5726942040058285,15,35,47,0.21,2,1,1
7.696549886295745,19,44,43,0.19,3,1,1
8.05125276355996,1,61,37,0.2,1,1,1
7.3297754613627975,9,22,46,0.21,2,1,1
7.705332305501115,8,45,51,0.23,3,1,0
7.963150542227037,8,58,43,0.2,3,1,1
7.965862625892005,8,61,44,0.25,1,1,1
7.763073241005055,21,41,48,0.22,2,1,1
7.9144863668705066,6,58,38,0.22,1,1,0
7.778121700864699,2,39,45,0.23,1,1,1
8.169145009158754,11,56,40,0.24,1,1,1
7.861616291214562,8,43,37,0.18,2,1,1
8.202896820608153,1,55,43,0.24,2,1,1
7.9373854666606425,1,45,46,0.23,3,1,1
7.98473555161462,21,54,47,0.21,2,1,0
7.867921312444153,15,42,37,0.22,2,1,1
7.685900596445306,21,48,46,0.18,3,1,1
7.854978784776856,3,47,43,0.23,2,1,1
8.154084822031079,5,58,46,0.2,2,1,0
7.920188024297377,16,53,46,0.21,3,1,1
7.927859120782933,9,56,34,0.21,1,1,1
7.623030708860107,17,37,46,0.18,3,1,1
7.871673048747248,16,44,48,0.21,2,1,1
7.899416578242438,18,50,50,0.19,3,1,1
8.154325388217593,21,69,44,0.21,2,1,1
7.970324539501162,6,49,45,0.2,3,1,1
7.80916107118226,24,48,50,0.19,3,1,1
7.671919504962256,19,51,41,0.2,2,1,1
7.858414109341333,19,50,41,0.2,2,1,1
7.953595849684106,1,56,38,0.21,2,1,1
7.658645094898301,19,49,50,0.18,3,1,1
7.8920831814022065,7,52,45,0.21,2,1,1
8.154550636155156,2,67,43,0.21,2,1,1
7.955489145239982,14,71,47,0.21,2,1,1
7.620190860733912,3,43,42,0.19,2,1,1
7.603437527330775,8,48,47,0.24,2,1,1
7.705539480987823,18,41,52,0.26,2,1,1
7.819704705819346,21,48,44,0.21,2,1,0
7.604883026558625,17,42,42,0.2,2,1,1
7.833170331811181,9,51,48,0.21,2,1,1
7.9931008737781,8,60,39,0.21,1,1,1
7.906073237827197,21,46,45,0.22,1,1,1
8.190781828793241,16,60,41,0.21,2,1,1
7.900822597057301,3,48,48,0.23,2,0,1
7.668395797596821,19,45,41,0.19,2,1,1
7.587828335952564,19,47,37,0.19,1,1,0
7.989613818245122,16,53,38,0.22,1,1,1
8.756620797793264,11,85,40,0.2,2,1,1
8.274339561198051,6,60,38,0.21,2,1,1
8.290012237266597,17,64,41,0.21,2,1,1
7.849661267342508,21,44,52,0.21,3,1,1
8.001114961027008,12,51,49,0.21,3,1,1
8.417299413912424,2,71,47,0.2,2,1,0
7.950617718109628,6,50,45,0.22,2,1,1
8.115442132691918,1,52,41,0.23,2,1,1
8.411705852911847,3,64,41,0.21,2,1,1
7.791440741402952,14,66,47,0.19,3,1,1
8.0890005714338,9,70,50,0.18,3,1,1
7.901464220243982,14,51,39,0.24,1,1,0
8.0815864803557,16,52,46,0.22,2,1,1
7.582148038717928,19,34,42,0.22,1,1,1
7.5213519801583875,14,32,49,0.24,2,1,0
8.482766362589475,15,73,40,0.22,2,1,1
8.033448307712995,4,59,44,0.22,2,1,1
7.88345005014252,14,43,43,0.22,1,1,1
7.762440337956058,1,47,49,0.22,2,1,1
7.885396073845759,16,51,48,0.23,2,1,1
7.601427537135041,9,38,48,0.23,2,1,1
7.679947521506362,17,43,50,0.21,2,0,1
7.935501575221752,11,45,44,0.24,2,1,1
8.408800279687032,9,74,39,0.22,2,1,0
7.815744459349037,3,44,44,0.2,3,1,1
8.115577575265913,15,51,41,0.24,1,1,1
7.598632844377589,14,42,48,0.2,3,1,0
7.713521003657169,14,44,42,0.16,3,1,1
7.739011082918432,9,63,41,0.22,1,1,1
8.246108661213952,2,55,39,0.2,2,1,1
7.691049554450799,16,55,52,0.2,3,1,1
7.716655063074524,15,40,46,0.21,2,1,1
7.841124114159163,3,42,43,0.21,2,1,1
7.604131494573537,15,35,47,0.22,2,1,0
7.902742015217381,19,70,46,0.18,3,1,1
8.235835640641646,3,55,41,0.24,2,1,1
8.164095389271397,9,59,41,0.22,2,1,1
7.964833671623919,19,50,46,0.21,2,1,1
7.610815059894781,2,38,43,0.22,2,1,1
7.80585348127814,19,57,47,0.19,3,1,1
8.119828233939394,15,55,46,0.22,2,1,1
8.028861473522257,16,53,39,0.23,1,1,1
8.155336347111481,6,51,41,0.22,2,1,1
8.008838141649775,19,57,43,0.22,1,1,1
7.66215766332897,6,35,45,0.25,1,1,1
7.70570226390043,15,39,49,0.21,3,1,1
7.800690033756417,18,43,37,0.23,1,1,1
8.044405893589552,6,46,37,0.21,2,1,1
7.97539953981187,19,62,38,0.18,3,1,1
7.762454331906429,4,46,45,0.2,2,1,1
7.603981149242911,19,40,45,0.18,3,1,1
7.925780217338257,2,62,49,0.2,3,1,1
7.699310652533506,2,43,51,0.23,3,1,1
8.380991671205294,6,66,41,0.23,1,1,1
8.298964748170224,3,65,41,0.2,3,1,1
7.708068389439589,4,47,44,0.2,2,1,1
8.04590631650529,18,49,41,0.19,3,1,1
7.824670307810406,2,54,43,0.21,2,1,1
8.327922395743286,3,64,43,0.23,2,1,1
7.980819664422083,19,55,42,0.22,1,1,1
8.159445036341921,3,54,41,0.21,2,1,1
7.997137492818351,2,57,49,0.21,2,1,1
7.850881927172403,1,53,48,0.2,3,1,1
8.162124444742132,17,78,42,0.21,2,1,1
7.524396231633697,15,31,40,0.23,2,1,1
7.71026000180017,16,45,46,0.2,2,1,1
8.135739644303396,15,52,38,0.22,2,1,1
7.927552108432599,2,43,39,0.23,2,1,1
7.899244048190196,17,47,47,0.22,2,1,1
7.619842165469186,6,33,39,0.19,2,1,1
8.009222198274095,9,53,39,0.23,1,1,1
8.099997177841187,2,65,43,0.23,1,1,1
7.781491726623167,13,57,41,0.18,2,1,0
8.020735903584018,9,55,40,0.22,1,1,0
7.871815377987752,19,72,49,0.22,3,1,1
8.16622830316255,6,58,45,0.21,2,1,1
7.7136377680008135,1,56,48,0.24,2,1,1
7.854692147513877,14,54,41,0.21,1,1,1
7.849249828327116,1,40,42,0.2,3,1,1
8.088741561238956,16,68,49,0.23,2,1,0
8.265422557924092,6,76,48,0.22,3,1,1
7.755006793719555,19,45,40,0.22,1,1,1
7.692670175853459,5,35,36,0.21,1,1,0
8.209547518156816,9,62,43,0.22,1,0,0
7.984764315315415,2,59,50,0.2,3,1,1
8.127360887207956,21,70,38,0.21,1,1,1
7.990682157040538,17,59,41,0.21,1,1,1
8.0090350257085,16,64,39,0.21,2,1,1
7.928089734934178,19,55,38,0.2,2,1,1
7.775699272037851,6,40,40,0.22,1,1,1
8.021514652600557,8,52,47,0.22,2,1,1
7.90310618563026,22,66,45,0.16,3,1,1
7.577481657719114,1,35,51,0.22,3,0,1
7.901464437424957,15,45,46,0.19,3,1,1
7.716739716272187,15,56,54,0.22,3,1,1
8.165993078444073,15,66,44,0.22,2,1,1
7.5853137524601895,9,33,49,0.21,3,1,1
8.15682591761402,19,61,37,0.21,1,1,1
8.046080800779592,3,60,46,0.19,3,1,1
7.788352658582342,4,45,38,0.24,1,1,1
7.741152079974525,6,39,42,0.23,1,1,1
7.969269674488416,21,56,53,0.21,3,1,1
8.183141638349577,8,59,38,0.21,2,1,1
8.096359517326695,9,57,46,0.22,2,1,1
7.864754686582574,8,47,41,0.21,1,1,1
7.927762383858664,16,46,38,0.21,1,1,0
7.884460255697202,2,54,49,0.22,2,0,1
8.130823872893256,6,69,46,0.22,2,1,1
7.572481609281615,5,42,46,0.17,3,1,1
7.709501597373076,2,55,43,0.23,1,1,1
7.939361923124053,8,68,42,0.22,1,1,1
7.808875318399819,2,42,47,0.22,2,1,1
7.880241240634401,16,60,48,0.22,2,1,1
7.878003232365155,17,59,49,0.18,3,1,1
7.82951327758906,4,47,44,0.22,1,1,1
7.797527776672775,16,61,41,0.24,1,1,1
7.859384115305999,21,50,45,0.21,3,1,1
7.881868016392396,19,50,50,0.21,3,1,1
7.660987968331154,16,35,38,0.22,1,1,1
7.848049188989569,19,56,34,0.22,1,1,1
7.923400238174195,16,52,42,0.2,2,1,1
7.689062867178296,13,39,50,0.21,2,1,1
8.101827311253379,21,57,36,0.2,2,1,0
8.128589727772946,9,74,42,0.2,2,1,1
7.951921613906343,17,55,44,0.2,2,1,1
7.700285662720768,17,47,45,0.2,2,1,1
7.826566518989629,8,44,45,0.23,1,1,1
8.22248391509193,2,67,41,0.22,1,1,1
7.539618036422215,13,45,47,0.21,2,1,1
7.973529398273478,14,70,42,0.26,1,1,0
7.582833586457356,14,41,40,0.16,3,1,1
7.634491877922123,6,36,47,0.24,2,1,1
7.9381132528593765,5,53,37,0.27,1,1,0
7.567682035275111,18,41,36,0.19,2,1,1
7.728890419820085,2,45,47,0.22,3,1,1
7.790626322528253,21,52,49,0.2,3,1,1
8.281342937653003,19,73,40,0.21,1,1,1
7.83886806525729,3,57,48,0.2,3,1,1
7.642732744926711,4,46,36,0.18,2,1,0
8.258676312015577,3,81,45,0.21,2,1,1
7.551512202321125,4,52,47,0.2,3,1,1
7.7530018077363145,17,53,45,0.2,2,1,1
8.007944233022414,4,52,35,0.21,1,1,1
7.796150208482595,22,60,42,0.22,1,1,1
7.858589851889761,6,51,46,0.21,2,1,1
7.529622043721493,9,33,51,0.21,3,1,1
8.276088830272665,21,60,44,0.22,1,1,0
8.219259233998677,24,52,38,0.2,2,1,1
7.894210099763141,1,46,50,0.2,3,1,1
7.9457871197963525,1,56,45,0.21,2,1,1
7.639866451033593,21,47,36,0.2,1,1,1
7.635929499944777,14,45,49,0.2,3,1,1
8.05195889636076,17,54,39,0.2,2,1,1
8.536719642509619,12,70,41,0.25,2,1,1
8.264783382181824,15,55,36,0.23,1,1,1
8.251241809429827,21,56,44,0.21,2,1,0
7.999656539763194,8,62,47,0.2,2,1,1
7.656418629960099,17,38,49,0.2,3,1,1
8.114554070101786,1,61,49,0.21,3,1,1
8.146761921341161,19,63,48,0.21,2,1,1
7.684413976442318,16,39,43,0.2,3,1,1
7.562379525873938,15,53,35,0.22,1,1,1
7.745780955680944,6,41,49,0.21,2,0,1
8.039302592821164,15,62,46,0.18,3,1,1
7.774065497561002,11,45,46,0.2,2,1,1
7.178656288790674,3,20,46,0.24,2,1,1
8.067024449804562,16,58,41,0.19,3,1,1
7.8407710287571595,13,48,43,0.21,1,1,1
7.6881123001405,14,38,43,0.23,1,1,1
8.256278546001294,18,65,42,0.21,2,1,1
8.07075836717803,1,58,46,0.22,3,1,1
7.991490960206604,17,67,45,0.21,2,1,1
8.243423639015315,4,62,47,0.23,2,1,1
7.896577635277593,1,48,45,0.21,3,1,1
7.792308873955494,9,53,45,0.23,2,1,1
7.606336213498956,9,38,44,0.21,2,1,1
7.8596141135274,17,54,45,0.19,3,1,1
7.987721814038568,14,66,51,0.19,3,1,0
7.745410108673225,9,41,42,0.22,1,1,1
7.7984712147335635,19,65,42,0.22,1,1,1
7.713433559292694,22,51,40,0.18,2,1,0
7.894355273346564,8,53,54,0.2,3,1,1
7.795043508741921,16,44,44,0.19,3,1,1
8.350110298541626,15,65,42,0.2,3,1,1
7.918228591591524,4,54,42,0.23,1,1,1
8.243323537213174,7,54,42,0.21,2,1,0
7.813155818458604,15,47,40,0.21,1,1,1
7.319546074698764,11,23,42,0.18,2,1,1
7.786391677069797,21,43,40,0.22,1,1,1
7.599654607733045,22,61,42,0.17,2,1,0
8.08052191735389,9,54,47,0.21,2,1,1
7.5495800785572165,21,32,48,0.18,3,1,1
7.6657513875619525,9,81,47,0.21,3,1,0
7.9199878686335765,2,42,40,0.22,1,1,1
8.188868747766715,5,64,44,0.24,1,1,0
8.121316734649854,17,64,40,0.23,2,1,1
7.794617126121627,4,47,41,0.19,2,1,1
7.915456738532675,2,48,39,0.22,2,1,1
8.038605201222781,21,73,41,0.22,1,1,1
8.106996671431926,20,60,39,0.22,1,0,1
7.589876141024466,5,32,50,0.21,3,1,0
8.069707640108298,17,53,43,0.21,2,1,1
7.716174225165269,9,40,46,0.2,3,1,1
8.109342391517192,16,65,45,0.22,2,1,1
7.607312111273227,16,40,43,0.21,2,1,1
7.910874948283912,19,62,51,0.24,3,1,0
7.898289661464511,1,60,47,0.23,2,1,0
8.207523289171863,2,65,44,0.21,2,1,1
7.903319991562068,6,49,47,0.22,2,1,1
8.081873194330884,14,49,38,0.21,1,1,0
7.1448096001342885,21,16,43,0.21,2,1,1
7.8916885191828205,17,44,44,0.22,2,1,1
7.71161174145523,9,51,41,0.19,2,1,0
7.658463649705813,16,54,47,0.21,2,1,1
7.823903205195789,21,45,42,0.2,2,1,1
7.525096795672307,14,35,48,0.2,3,1,1
7.849580751719074,4,57,36,0.19,2,1,1
7.8224088027831336,6,39,39,0.21,2,1,1
7.8468160144681836,16,59,43,0.21,2,1,1
8.068713323769797,14,51,37,0.22,1,1,0
7.7338728617832615,19,44,46,0.21,2,1,1
7.837548095810216,24,52,51,0.2,3,0,1
8.030783926896495,16,67,47,0.21,3,1,1
7.591643826243371,14,36,46,0.22,2,1,1
8.001061538254755,6,55,43,0.25,1,1,1
7.908445988808105,9,55,50,0.21,2,1,1
8.104897245972735,8,56,42,0.2,2,1,1
7.577879603787388,19,34,49,0.2,3,1,1
8.074673292537154,21,59,38,0.22,1,1,1
8.2627057358939,15,52,36,0.2,2,1,1
7.789047634646649,17,49,43,0.2,3,1,1
7.599353618888871,14,57,50,0.18,3,1,1
8.103849508878499,2,60,45,0.2,2,1,1
8.261107303638047,3,53,44,0.24,2,1,1
7.8180214254060125,9,47,49,0.21,2,1,1
7.828078689855151,4,51,44,0.22,2,1,1
8.167397018203157,1,57,45,0.22,2,1,1
7.580047180361133,19,43,46,0.24,2,1,1
8.111033804359751,12,55,46,0.23,2,0,1
7.945020515400898,21,53,43,0.21,2,1,1
8.34243402076529,21,69,37,0.24,1,1,1
7.720373202945685,11,41,40,0.19,2,1,1
7.611502135863532,21,40,42,0.19,2,1,0
8.008141378678852,11,49,42,0.21,2,1,1
7.629487616817739,6,37,51,0.21,3,1,1
7.8349084043285195,16,44,41,0.19,3,1,1
7.584126273200809,14,50,47,0.2,3,1,0
8.354086426718332,16,82,46,0.21,2,1,1
7.932292513338159,9,52,48,0.2,3,1,1
7.727285497815682,9,51,39,0.23,1,1,1
7.893576635793089,6,47,44,0.23,2,1,1
7.854343436423673,19,43,50,0.23,2,1,0
7.79698609489117,5,55,39,0.21,1,1,1
7.9053244753223115,9,57,47,0.2,3,1,1
8.104530123437186,9,74,48,0.2,3,1,1
7.89835545160232,4,63,33,0.21,1,1,1
8.171467211109658,3,46,38,0.23,2,1,1
8.184646995259657,6,67,39,0.2,2,1,1
7.774807764252071,19,64,49,0.21,2,1,1
7.861705771989673,6,52,43,0.23,2,1,1
7.938113927379375,17,50,43,0.21,2,1,1
7.742251879950317,17,48,42,0.21,2,1,1
8.117574122060335,15,59,41,0.19,3,1,0
7.704751372808824,7,42,42,0.25,1,1,0
7.639837390783316,14,47,45,0.22,2,1,1
7.542442073905019,19,33,46,0.22,2,1,1
7.974645555565176,9,56,40,0.19,2,1,1
7.926819956459519,19,54,46,0.23,1,1,1
8.079174847867511,6,48,37,0.26,1,1,1
7.80668201663986,9,45,46,0.21,3,1,1
7.791405637247703,17,54,50,0.24,2,1,1
8.051549497130674,9,66,42,0.22,2,1,1
7.882722197530013,17,65,47,0.21,2,1,1
8.38982610031234,2,73,42,0.2,2,1,1
7.7458361356988,12,51,37,0.22,1,1,1
8.170609612825489,19,65,48,0.2,3,1,1
7.835220019260407,2,60,37,0.19,2,1,0
7.747309794422931,16,43,42,0.24,1,1,1
7.689225469284011,8,43,51,0.22,3,1,1
7.886257057431289,9,53,50,0.21,3,1,1
7.954093749075268,21,48,41,0.22,1,1,1
7.887734398177499,16,52,42,0.17,3,1,1
7.936018871990224,7,50,40,0.19,2,1,0
7.827705550565393,2,43,43,0.22,1,1,1
7.985361534071923,19,54,45,0.22,2,1,0
7.675113058714744,19,40,41,0.21,1,1,1
7.470609346788251,4,19,51,0.2,3,1,1
7.572373552537769,5,37,38,0.22,1,1,0
7.909083598956328,16,59,41,0.23,1,1,1
7.606765742309443,17,47,43,0.21,2,1,1
8.140563621687393,9,59,43,0.19,3,1,1
7.561299225483792,8,36,38,0.22,1,1,1
7.80094882649313,16,36,45,0.21,2,1,0
7.921064050171339,3,53,48,0.22,2,1,1
7.925433459373936,24,51,41,0.2,2,1,1
8.03924195424877,21,55,37,0.21,2,1,1
7.951332738556621,1,50,48,0.24,2,1,1
8.043374322669848,9,55,43,0.21,2,1,1
7.81089435007919,14,46,39,0.21,2,1,1
7.915375197528189,2,56,50,0.21,3,0,1
8.18847816136105,1,61,48,0.22,2,1,1
7.695665516090689,3,40,46,0.22,2,0,1
8.420426368274805,7,72,42,0.23,1,1,1
7.708735586328708,2,40,41,0.22,1,1,1
8.128290291084111,15,68,52,0.21,3,1,1
8.21125167613178,8,74,43,0.2,2,1,1
7.980002050080769,6,50,44,0.24,1,1,1
8.05987350062362,8,51,42,0.21,2,1,1
7.676828092795296,21,51,48,0.2,3,1,1
7.884178577971331,18,56,43,0.19,3,1,0
7.933331235873335,15,47,50,0.25,2,1,1
7.907063415311481,16,50,45,0.21,2,1,1
8.330939439153505,6,66,37,0.2,1,1,1
7.708776877118894,3,47,38,0.21,1,1,1
8.095621088717964,24,70,39,0.2,2,1,1
8.403970059804626,1,67,39,0.22,2,1,1
7.925496832768825,8,51,44,0.2,2,1,1
8.256162351237077,17,72,42,0.2,2,1,1
7.637556353280507,4,57,45,0.18,3,1,1
7.782815618779846,1,46,49,0.22,2,1,1
7.886458267295576,22,48,49,0.2,2,1,1
8.075152594284264,15,60,46,0.2,2,1,1
8.497349274232924,13,66,38,0.22,1,1,0
7.878570635218983,9,53,51,0.22,3,0,1
7.720054906122438,17,43,51,0.22,2,1,1
7.853037027864515,17,53,48,0.21,3,1,1
8.00932824077206,12,52,46,0.19,3,1,1
8.1047744739561,1,59,44,0.23,2,1,1
8.231823146716646,8,61,39,0.24,1,1,1
7.891036053315997,24,44,43,0.21,2,1,1
7.427355184618327,1,27,51,0.21,3,0,1
8.081226247320183,6,51,40,0.23,2,1,1
8.324484152901173,3,66,43,0.21,2,1,1
7.505657423553896,19,29,49,0.21,2,1,1
7.818732102451615,9,49,47,0.19,3,1,1
7.605252693210927,16,39,40,0.21,1,1,0
8.15550688828435,2,70,49,0.23,2,1,1
7.924683616158439,6,52,48,0.21,2,1,1
7.628940424369701,7,55,40,0.17,2,1,0
7.7180798333008465,5,60,47,0.17,3,1,1
8.11451315526277,14,61,49,0.24,1,1,1
7.586352607999091,21,41,43,0.21,2,1,1
8.293424709119359,17,83,47,0.19,3,1,1
7.911426480556584,17,53,47,0.21,2,1,1
7.634623635701043,15,53,51,0.21,3,1,1
7.5726565987607115,19,36,45,0.22,2,1,1
7.591481785650807,19,33,38,0.19,2,1,1
7.696999484683162,17,37,51,0.22,2,1,1
7.913807798372043,17,68,50,0.16,3,1,1
7.692306187439573,21,39,42,0.18,3,1,1
7.600288092643318,5,43,48,0.22,2,1,1
7.786471690373424,9,43,44,0.2,2,1,1
7.489168108013369,10,30,37,0.21,1,1,0
7.807775686987316,19,56,48,0.21,3,1,0
7.9081707110424695,19,48,44,0.22,1,1,1
8.042483673275951,11,60,46,0.21,2,1,1
7.82501437696536,17,43,40,0.23,1,1,1
7.686845910551187,4,49,46,0.21,2,1,1
7.993749418649916,2,56,42,0.22,2,1,1
7.861775736868479,13,50,46,0.2,2,1,1
8.054246707351217,11,56,42,0.22,2,1,1
7.758122655989435,14,67,48,0.2,3,1,1
7.803536350342589,8,39,40,0.2,2,1,1
7.806568992705366,8,46,46,0.2,2,1,1
8.136887371375005,1,55,40,0.2,2,1,1
7.771236492555955,2,42,40,0.19,3,1,1
7.881915147307688,9,44,47,0.23,2,1,1
7.6509117981100445,4,64,50,0.22,2,1,1
7.960690659555215,6,53,50,0.23,2,1,1
7.676338454033952,8,54,48,0.23,3,1,1
7.6589896523815995,5,64,43,0.19,3,1,1
7.990567768399861,2,53,44,0.22,2,1,1
7.920334445525227,3,54,50,0.22,3,1,1
7.8600003283850235,4,58,39,0.21,1,1,1
7.923277601172407,6,60,44,0.19,3,1,1
7.916657902650133,2,44,36,0.23,1,1,1
7.846215465059038,6,48,47,0.23,2,1,1
8.007877293912852,9,52,45,0.21,2,1,1
7.871302869732305,19,47,48,0.2,2,1,1
7.830081573802745,1,49,49,0.23,2,1,1
7.90350050357974,15,50,43,0.22,2,1,1
7.880527190406774,1,44,43,0.19,3,1,1
8.079642553994278,15,64,39,0.23,1,1,1
8.031305148128421,9,60,46,0.22,2,1,1
7.853485822501987,3,38,38,0.22,2,1,1
7.713902059355647,17,37,41,0.24,1,1,0
7.670353976793297,24,40,40,0.2,2,1,1
7.924249176164995,8,55,44,0.23,1,1,1
7.838871340563059,16,44,44,0.2,2,1,1
7.743080132287026,15,69,44,0.2,2,1,1
7.979248865214071,6,65,42,0.21,2,1,1
7.68661058012951,21,59,53,0.21,3,1,1
7.884485365543222,14,55,48,0.21,2,1,1
7.996788987607466,3,57,46,0.21,2,1,1
